,Dataset,Number of Keypoints,Detector/Descriptor
156,Small Village Dataset,362.05833333333334,DAISY+SIFT
157,Small Village Dataset,367.375,DAISY+SIFT
158,Small Village Dataset,370.2916666666667,DAISY+SIFT
159,Small Village Dataset,304.51666666666665,DAISY+SIFT
160,Small Village Dataset,239.39166666666668,DAISY+SIFT
161,Small Village Dataset,228.96666666666667,DAISY+SIFT
162,Small Village Dataset,237.54166666666666,DAISY+SIFT
163,Small Village Dataset,311.43333333333334,DAISY+SIFT
164,Small Village Dataset,494.35833333333335,DAISY+SIFT
165,Small Village Dataset,515.1916666666667,DAISY+SIFT
166,Small Village Dataset,439.8833333333333,DAISY+SIFT
167,Small Village Dataset,314.55833333333334,DAISY+SIFT
168,Small Village Dataset,268.8333333333333,DAISY+SIFT
169,Small Village Dataset,260.5,DAISY+SIFT
170,Small Village Dataset,239.875,DAISY+SIFT
171,Small Village Dataset,318.48333333333335,DAISY+SIFT
172,Small Village Dataset,371.40833333333336,DAISY+SIFT
173,Small Village Dataset,364.6166666666667,DAISY+SIFT
174,Small Village Dataset,310.19166666666666,DAISY+SIFT
175,Small Village Dataset,275.3333333333333,DAISY+SIFT
176,Small Village Dataset,251.14166666666668,DAISY+SIFT
177,Small Village Dataset,298.65833333333336,DAISY+SIFT
178,Small Village Dataset,351.34166666666664,DAISY+SIFT
179,Small Village Dataset,344.5083333333333,DAISY+SIFT
180,Small Village Dataset,468.1166666666667,DAISY+SIFT
181,Small Village Dataset,322.46666666666664,DAISY+SIFT
182,Small Village Dataset,413.05833333333334,DAISY+SIFT
183,Small Village Dataset,384.825,DAISY+SIFT
184,Small Village Dataset,278.925,DAISY+SIFT
185,Small Village Dataset,237.73333333333332,DAISY+SIFT
186,Small Village Dataset,227.89166666666668,DAISY+SIFT
187,Small Village Dataset,231.58333333333334,DAISY+SIFT
188,Small Village Dataset,250.38333333333333,DAISY+SIFT
189,Small Village Dataset,309.375,DAISY+SIFT
190,Small Village Dataset,313.06666666666666,DAISY+SIFT
191,Small Village Dataset,276.80833333333334,DAISY+SIFT
192,Small Village Dataset,254.48333333333332,DAISY+SIFT
193,Small Village Dataset,251.375,DAISY+SIFT
194,Small Village Dataset,245.84166666666667,DAISY+SIFT
195,Small Village Dataset,265.525,DAISY+SIFT
196,Small Village Dataset,248.85833333333332,DAISY+SIFT
197,Small Village Dataset,345.1,DAISY+SIFT
198,Small Village Dataset,407.64166666666665,DAISY+SIFT
199,Small Village Dataset,341.075,DAISY+SIFT
200,Small Village Dataset,279.76666666666665,DAISY+SIFT
201,Small Village Dataset,262.89166666666665,DAISY+SIFT
202,Small Village Dataset,245.9,DAISY+SIFT
203,Small Village Dataset,239.0,DAISY+SIFT
204,Small Village Dataset,219.04166666666666,DAISY+SIFT
205,Small Village Dataset,211.91666666666666,DAISY+SIFT
206,Small Village Dataset,160.21666666666667,DAISY+SIFT
207,Small Village Dataset,185.5,DAISY+SIFT
208,Small Village Dataset,267.4166666666667,DAISY+SIFT
209,Small Village Dataset,280.9916666666667,DAISY+SIFT
210,Small Village Dataset,273.975,DAISY+SIFT
211,Small Village Dataset,268.375,DAISY+SIFT
212,Small Village Dataset,244.05833333333334,DAISY+SIFT
213,Small Village Dataset,329.5,DAISY+SIFT
214,Small Village Dataset,337.8833333333333,DAISY+SIFT
215,Small Village Dataset,345.56666666666666,DAISY+SIFT
216,Small Village Dataset,289.775,DAISY+SIFT
217,Small Village Dataset,276.525,DAISY+SIFT
218,Small Village Dataset,273.14166666666665,DAISY+SIFT
219,Small Village Dataset,308.65,DAISY+SIFT
220,Small Village Dataset,262.14166666666665,DAISY+SIFT
221,Small Village Dataset,202.11666666666667,DAISY+SIFT
222,Small Village Dataset,47.00833333333333,DAISY+SIFT
223,Small Village Dataset,179.58333333333334,DAISY+SIFT
224,Small Village Dataset,289.28333333333336,DAISY+SIFT
225,Small Village Dataset,307.18333333333334,DAISY+SIFT
226,Small Village Dataset,280.7416666666667,DAISY+SIFT
227,Small Village Dataset,274.68333333333334,DAISY+SIFT
228,Small Village Dataset,241.19166666666666,DAISY+SIFT
229,Small Village Dataset,357.55833333333334,DAISY+SIFT
230,Small Village Dataset,352.525,DAISY+SIFT
231,Small Village Dataset,305.81666666666666,DAISY+SIFT
232,Small Village Dataset,268.375,DAISY+SIFT
233,Small Village Dataset,310.125,DAISY+SIFT
234,Small Village Dataset,264.10833333333335,DAISY+SIFT
235,Small Village Dataset,306.51666666666665,DAISY+SIFT
236,Small Village Dataset,273.25,DAISY+SIFT
237,Small Village Dataset,230.48333333333332,DAISY+SIFT
238,Small Village Dataset,122.95833333333333,DAISY+SIFT
239,Small Village Dataset,186.64166666666668,DAISY+SIFT
240,Small Village Dataset,8.333333333333334,GFTT+SIFT
241,Small Village Dataset,8.333333333333334,GFTT+SIFT
242,Small Village Dataset,8.333333333333334,GFTT+SIFT
243,Small Village Dataset,8.333333333333334,GFTT+SIFT
244,Small Village Dataset,8.333333333333334,GFTT+SIFT
245,Small Village Dataset,8.333333333333334,GFTT+SIFT
246,Small Village Dataset,8.333333333333334,GFTT+SIFT
247,Small Village Dataset,8.333333333333334,GFTT+SIFT
248,Small Village Dataset,8.333333333333334,GFTT+SIFT
249,Small Village Dataset,8.333333333333334,GFTT+SIFT
250,Small Village Dataset,8.333333333333334,GFTT+SIFT
251,Small Village Dataset,8.333333333333334,GFTT+SIFT
252,Small Village Dataset,8.333333333333334,GFTT+SIFT
253,Small Village Dataset,8.333333333333334,GFTT+SIFT
254,Small Village Dataset,8.333333333333334,GFTT+SIFT
255,Small Village Dataset,8.333333333333334,GFTT+SIFT
256,Small Village Dataset,8.333333333333334,GFTT+SIFT
257,Small Village Dataset,8.333333333333334,GFTT+SIFT
258,Small Village Dataset,8.333333333333334,GFTT+SIFT
259,Small Village Dataset,8.333333333333334,GFTT+SIFT
260,Small Village Dataset,8.333333333333334,GFTT+SIFT
261,Small Village Dataset,8.333333333333334,GFTT+SIFT
262,Small Village Dataset,8.333333333333334,GFTT+SIFT
263,Small Village Dataset,8.333333333333334,GFTT+SIFT
264,Small Village Dataset,8.333333333333334,GFTT+SIFT
265,Small Village Dataset,8.333333333333334,GFTT+SIFT
266,Small Village Dataset,8.333333333333334,GFTT+SIFT
267,Small Village Dataset,8.333333333333334,GFTT+SIFT
268,Small Village Dataset,8.333333333333334,GFTT+SIFT
269,Small Village Dataset,8.333333333333334,GFTT+SIFT
270,Small Village Dataset,8.333333333333334,GFTT+SIFT
271,Small Village Dataset,8.333333333333334,GFTT+SIFT
272,Small Village Dataset,8.333333333333334,GFTT+SIFT
273,Small Village Dataset,8.333333333333334,GFTT+SIFT
274,Small Village Dataset,8.333333333333334,GFTT+SIFT
275,Small Village Dataset,8.333333333333334,GFTT+SIFT
276,Small Village Dataset,8.333333333333334,GFTT+SIFT
277,Small Village Dataset,8.333333333333334,GFTT+SIFT
278,Small Village Dataset,8.333333333333334,GFTT+SIFT
279,Small Village Dataset,8.333333333333334,GFTT+SIFT
280,Small Village Dataset,8.333333333333334,GFTT+SIFT
281,Small Village Dataset,8.333333333333334,GFTT+SIFT
282,Small Village Dataset,8.333333333333334,GFTT+SIFT
283,Small Village Dataset,8.333333333333334,GFTT+SIFT
284,Small Village Dataset,8.333333333333334,GFTT+SIFT
285,Small Village Dataset,8.333333333333334,GFTT+SIFT
286,Small Village Dataset,8.333333333333334,GFTT+SIFT
287,Small Village Dataset,8.333333333333334,GFTT+SIFT
288,Small Village Dataset,8.333333333333334,GFTT+SIFT
289,Small Village Dataset,8.333333333333334,GFTT+SIFT
290,Small Village Dataset,8.333333333333334,GFTT+SIFT
291,Small Village Dataset,8.333333333333334,GFTT+SIFT
292,Small Village Dataset,8.333333333333334,GFTT+SIFT
293,Small Village Dataset,8.333333333333334,GFTT+SIFT
294,Small Village Dataset,8.333333333333334,GFTT+SIFT
