,Dataset,Number of Keypoints,Detector/Descriptor
265,MAP Dataset,702.8583333333333,BRISK+FREAK
266,MAP Dataset,704.475,BRISK+FREAK
267,MAP Dataset,674.6416666666667,BRISK+FREAK
268,MAP Dataset,681.1833333333333,BRISK+FREAK
269,MAP Dataset,696.3416666666667,BRISK+FREAK
270,MAP Dataset,683.75,BRISK+FREAK
271,MAP Dataset,676.8083333333333,BRISK+FREAK
272,MAP Dataset,697.5166666666667,BRISK+FREAK
273,MAP Dataset,692.25,BRISK+FREAK
274,MAP Dataset,703.6416666666667,BRISK+FREAK
275,MAP Dataset,717.5083333333333,BRISK+FREAK
276,MAP Dataset,718.1333333333333,BRISK+FREAK
277,MAP Dataset,726.2333333333333,BRISK+FREAK
278,MAP Dataset,747.4916666666667,BRISK+FREAK
279,MAP Dataset,738.775,BRISK+FREAK
280,MAP Dataset,792.7583333333333,BRISK+FREAK
281,MAP Dataset,763.4916666666667,BRISK+FREAK
282,MAP Dataset,735.9916666666667,BRISK+FREAK
283,MAP Dataset,718.2083333333334,BRISK+FREAK
284,MAP Dataset,704.9333333333333,BRISK+FREAK
285,MAP Dataset,692.6916666666667,BRISK+FREAK
286,MAP Dataset,697.4083333333333,BRISK+FREAK
287,MAP Dataset,701.9333333333333,BRISK+FREAK
288,MAP Dataset,709.6416666666667,BRISK+FREAK
289,MAP Dataset,707.8333333333334,BRISK+FREAK
290,MAP Dataset,715.3833333333333,BRISK+FREAK
291,MAP Dataset,763.5666666666667,BRISK+FREAK
292,MAP Dataset,751.1166666666667,BRISK+FREAK
293,MAP Dataset,751.625,BRISK+FREAK
294,MAP Dataset,693.0583333333333,BRISK+FREAK
295,MAP Dataset,697.7166666666667,BRISK+FREAK
296,MAP Dataset,681.4,BRISK+FREAK
297,MAP Dataset,683.6333333333333,BRISK+FREAK
298,MAP Dataset,719.5666666666667,BRISK+FREAK
299,MAP Dataset,699.6916666666667,BRISK+FREAK
300,MAP Dataset,701.6166666666667,BRISK+FREAK
301,MAP Dataset,745.5166666666667,BRISK+FREAK
302,MAP Dataset,735.0333333333333,BRISK+FREAK
303,MAP Dataset,736.5333333333333,BRISK+FREAK
304,MAP Dataset,707.25,BRISK+FREAK
305,MAP Dataset,738.875,BRISK+FREAK
306,MAP Dataset,730.1416666666667,BRISK+FREAK
307,MAP Dataset,720.4083333333333,BRISK+FREAK
308,MAP Dataset,715.9083333333333,BRISK+FREAK
309,MAP Dataset,713.7083333333334,BRISK+FREAK
310,MAP Dataset,714.775,BRISK+FREAK
311,MAP Dataset,691.675,BRISK+FREAK
312,MAP Dataset,684.375,BRISK+FREAK
313,MAP Dataset,671.65,BRISK+FREAK
314,MAP Dataset,654.9,BRISK+FREAK
315,MAP Dataset,642.8666666666667,BRISK+FREAK
316,MAP Dataset,640.2666666666667,BRISK+FREAK
317,MAP Dataset,645.3083333333333,BRISK+FREAK
318,MAP Dataset,625.425,BRISK+FREAK
319,MAP Dataset,646.8666666666667,BRISK+FREAK
320,MAP Dataset,658.3583333333333,BRISK+FREAK
321,MAP Dataset,655.2333333333333,BRISK+FREAK
322,MAP Dataset,628.675,BRISK+FREAK
323,MAP Dataset,620.1416666666667,BRISK+FREAK
324,MAP Dataset,625.1583333333333,BRISK+FREAK
325,MAP Dataset,635.5166666666667,BRISK+FREAK
326,MAP Dataset,638.85,BRISK+FREAK
327,MAP Dataset,644.975,BRISK+FREAK
328,MAP Dataset,663.7166666666667,BRISK+FREAK
329,MAP Dataset,682.7916666666666,BRISK+FREAK
330,MAP Dataset,694.1583333333333,BRISK+FREAK
331,MAP Dataset,706.9083333333333,BRISK+FREAK
332,MAP Dataset,704.7916666666666,BRISK+FREAK
333,MAP Dataset,703.375,BRISK+FREAK
334,MAP Dataset,717.8083333333333,BRISK+FREAK
335,MAP Dataset,711.875,BRISK+FREAK
336,MAP Dataset,720.725,BRISK+FREAK
337,MAP Dataset,719.4416666666667,BRISK+FREAK
338,MAP Dataset,704.65,BRISK+FREAK
339,MAP Dataset,734.8416666666667,BRISK+FREAK
340,MAP Dataset,729.9416666666667,BRISK+FREAK
341,MAP Dataset,708.9833333333333,BRISK+FREAK
342,MAP Dataset,670.3916666666667,BRISK+FREAK
343,MAP Dataset,640.175,BRISK+FREAK
344,MAP Dataset,660.7916666666666,BRISK+FREAK
345,MAP Dataset,656.625,BRISK+FREAK
346,MAP Dataset,662.8166666666667,BRISK+FREAK
347,MAP Dataset,700.5166666666667,BRISK+FREAK
348,MAP Dataset,719.075,BRISK+FREAK
349,MAP Dataset,724.075,BRISK+FREAK
350,MAP Dataset,611.3083333333333,BRISK+FREAK
351,MAP Dataset,627.0416666666666,BRISK+FREAK
352,MAP Dataset,686.5416666666666,BRISK+FREAK
353,MAP Dataset,724.275,BRISK+FREAK
354,MAP Dataset,646.7833333333333,BRISK+FREAK
355,MAP Dataset,640.825,BRISK+FREAK
356,MAP Dataset,622.075,BRISK+FREAK
357,MAP Dataset,632.0416666666666,BRISK+FREAK
358,MAP Dataset,629.7666666666667,BRISK+FREAK
359,MAP Dataset,676.2916666666666,BRISK+FREAK
360,MAP Dataset,716.6083333333333,SIFT
361,MAP Dataset,732.85,SIFT
362,MAP Dataset,734.5166666666667,SIFT
363,MAP Dataset,759.1916666666667,SIFT
364,MAP Dataset,770.75,SIFT
365,MAP Dataset,841.475,SIFT
366,MAP Dataset,708.0166666666667,SIFT
367,MAP Dataset,705.35,SIFT
368,MAP Dataset,637.1833333333333,SIFT
369,MAP Dataset,592.5416666666666,SIFT
370,MAP Dataset,593.825,SIFT
371,MAP Dataset,546.6583333333333,SIFT
372,MAP Dataset,561.3,SIFT
373,MAP Dataset,519.3083333333333,SIFT
374,MAP Dataset,499.1,SIFT
375,MAP Dataset,478.85833333333335,SIFT
376,MAP Dataset,449.18333333333334,SIFT
377,MAP Dataset,403.8,SIFT
378,MAP Dataset,407.425,SIFT
379,MAP Dataset,373.75,SIFT
380,MAP Dataset,383.6166666666667,SIFT
381,MAP Dataset,385.1166666666667,SIFT
382,MAP Dataset,397.60833333333335,SIFT
383,MAP Dataset,366.4166666666667,SIFT
384,MAP Dataset,423.01666666666665,SIFT
385,MAP Dataset,446.9916666666667,SIFT
386,MAP Dataset,448.10833333333335,SIFT
387,MAP Dataset,373.53333333333336,SIFT
388,MAP Dataset,374.1333333333333,SIFT
389,MAP Dataset,408.575,SIFT
390,MAP Dataset,376.56666666666666,SIFT
391,MAP Dataset,378.5416666666667,SIFT
392,MAP Dataset,431.3333333333333,SIFT
393,MAP Dataset,438.125,SIFT
394,MAP Dataset,474.80833333333334,SIFT
395,MAP Dataset,520.2666666666667,SIFT
396,MAP Dataset,530.1166666666667,SIFT
397,MAP Dataset,548.7,SIFT
398,MAP Dataset,601.775,SIFT
399,MAP Dataset,566.0833333333334,SIFT
400,MAP Dataset,708.4833333333333,SIFT
401,MAP Dataset,700.2,SIFT
402,MAP Dataset,623.275,SIFT
403,MAP Dataset,590.6,SIFT
404,MAP Dataset,557.7583333333333,SIFT
